Pct_Delta,PCT_Change,M_P_A,M_P_B,M_P_C,M_P_D,M_P_E,M_P_F,TlncT_P_A,TlncT_P_B,TlncT_P_C,TlncT_P_D,TlncT_P_E,TlncT_P_F,CPT_P_A,CPT_P_B,CPT_P_C,CPT_P_D,CPT_P_E,CPT_P_F,MCPT_P_A,MCPT_P_B,MCPT_P_C,MCPT_P_D,MCPT_P_E,MCPT_P_F,nMCPT_P_A,nMCPT_P_B,nMCPT_P_C,nMCPT_P_D,nMCPT_P_E,nMCPT_P_F,nMTIncT_P_A,nMTIncT_P_B,nMTIncT_P_C,nMTIncT_P_D,nMTIncT_P_E,nMTIncT_P_F
0.199687174,191.8,8474071.434,3733963.558,982876.6891,120899.212,2393974.275,3767485.775,179957.1605,106555.6706,37548.8729,5574.406523,108860.9975,99942.42256,47.08938178,35.04237303,26.17593055,21.6882661,21.99111096,37.69656247,140.7541658,94.88216388,45.1358554,36.49990226,37.91985934,106.4092221,140.4738828,94.70673371,45.08591282,36.46127135,37.87790122,106.2140258,12064.97787,7885.317997,4360.016811,663.1650929,12640.48006,7094.139865
0.199583116,191.9,8478489.615,3735910.359,983389.1379,120962.246,2395222.437,3769450.053,179988.5498,106576.1887,37560.22637,5576.133486,108893.9132,99960.88222,47.10571657,35.0538934,26.18166164,21.69285335,21.99592581,37.70925155,140.802193,94.91280203,45.14573509,36.50761311,37.92815954,106.443156,140.5218284,94.7373243,45.09578415,36.46897606,37.8861944,106.2479097,12067.14958,7886.881726,4361.335128,663.3706733,12644.3021,7095.574986
0.2,192,8482907.796,3737857.16,983901.5866,121025.28,2396470.598,3771414.332,180019.9285,106596.7002,37571.57736,5577.860085,108926.8218,99979.336,47.12204848,35.06541153,26.18739099,21.69743919,22.0007392,37.72193818,140.8502113,94.94343395,45.1556118,36.51532156,37.93645724,106.4770827,140.5697653,94.76790867,45.10565251,36.47667838,37.89448507,106.2817863,12069.32057,7888.444965,4362.653157,663.5762103,12648.1233,7097.00968
0.20041645,192.1,8487325.978,3739803.96,984414.0354,121088.314,2397718.76,3773378.61,180051.2964,106617.205,37582.92587,5579.586319,108959.7232,99997.7839,47.13837749,35.0769274,26.19311862,21.7020236,22.00555113,37.73462234,140.8982208,94.97405965,45.16548553,36.52302763,37.94475242,106.5110021,140.6176933,94.79848682,45.11551788,36.48437831,37.90277324,106.3156556,12071.49084,7890.007711,4363.970898,663.7817039,12651.94367,7098.443947
0.200312175,192.2,8491744.159,3741750.761,984926.4841,121151.348,2398966.922,3775342.888,180082.6537,106637.7033,37594.27189,5581.312189,108992.6174,100016.2259,47.15470361,35.08844101,26.19884452,21.7066066,22.01036161,37.74730403,140.9462214,95.00467913,45.17535628,36.53073132,37.95304511,106.5449141,140.6656124,94.82905877,45.12538027,36.49207585,37.9110589,106.3495176,12073.66038,7891.569967,4365.288351,663.9871543,12655.76321,7099.877786
0.200208008,192.3,8496162.34,3743697.561,985438.9328,121214.382,2400215.084,3777307.167,180114.0002,106658.1949,37605.61544,5583.037696,109025.5044,100034.6621,47.17102684,35.09995237,26.20456869,21.71118818,22.01517065,37.75998327,140.9942131,95.03529239,45.18522405,36.53843261,37.96133529,106.5788189,140.7135227,94.85962451,45.13523969,36.49977102,37.91934207,106.3833723,12075.82921,7893.131732,4366.605515,664.1925613,12659.58191,7101.3112
0.20010395,192.4,8500580.521,3745644.362,985951.3816,121277.416,2401463.245,3779271.445,180145.3362,106678.6799,37616.95651,5584.762838,109058.3842,100053.0924,47.18734719,35.11146149,26.21029113,21.71576834,22.01997823,37.77266005,141.0421961,95.06589945,45.19508885,36.54613153,37.96962297,106.6127164,140.7614242,94.89018404,45.14509613,36.5074638,37.92762274,106.4172197,12077.99732,7894.693007,4367.922393,664.3979251,12663.39977,7102.744188
0.2,192.5,8504998.702,3747591.163,986463.8303,121340.45,2402711.407,3781235.723,180176.6614,106699.1584,37628.2951,5586.487617,109091.2568,100071.5168,47.20366465,35.12296835,26.21601185,21.72034708,22.02478436,37.78533437,141.0901701,95.09650029,45.20495067,36.55382806,37.97790816,106.6466065,140.8093168,94.92073738,45.15494961,36.5151542,37.93590091,106.4510599,12080.16471,7896.253793,4369.238982,664.6032457,12667.2168,7104.17675
0.199896158,192.6,8509416.883,3749537.963,986976.2791,121403.484,2403959.569,3783200.001,180207.976,106719.6302,37639.63122,5588.212033,109124.1223,100089.9354,47.21997923,35.13447297,26.22173085,21.72492441,22.02958904,37.79800624,141.1381354,95.12709494,45.21480952,36.56152222,37.98619085,106.6804894,140.8572007,94.95128452,45.16480011,36.52284223,37.94417658,106.4848928,12082.33139,7897.814089,4370.555285,664.8085231,12671.033,7105.608886
0.199792423,192.7,8513835.064,3751484.764,987488.7278,121466.518,2405207.731,3785164.28,180239.2799,106740.0955,37650.96487,5589.936086,109156.9806,100108.3481,47.23629093,35.14597535,26.22744812,21.72950033,22.03439228,37.81067565,141.1860918,95.15768339,45.22466541,36.569214,37.99447105,106.7143651,140.9050757,94.98182548,45.17464765,36.53052788,37.95244977,106.5187184,12084.49734,7899.373896,4371.8713,665.0137573,12674.84837,7107.040598
0.199688797,192.8,8518253.246,3753431.564,988001.1766,121529.552,2406455.893,3787128.558,180270.5733,106760.5541,37662.29605,5591.659776,109189.8318,100126.755,47.25259976,35.15747548,26.23316367,21.73407483,22.03919407,37.82334262,141.2340394,95.18826564,45.23451833,36.5769034,38.00274875,106.7482334,140.9529419,95.01236025,45.18449223,36.53821115,37.96072047,106.5525367,12086.66258,7900.933214,4373.187029,665.2189484,12678.66291,7108.471885
0.199585277,192.9,8522671.427,3755378.365,988513.6253,121592.586,2407704.054,3789092.836,180301.8559,106781.0063,37673.62476,5593.383104,109222.6757,100145.156,47.2689057,35.16897337,26.23887751,21.73864792,22.04399442,37.83600713,141.2819782,95.21884171,45.24436828,36.58459043,38.01102397,106.7820945,141.0007993,95.04288884,45.19433384,36.54589206,37.96898867,106.5863478,12088.82711,7902.492045,4374.502471,665.4240964,12682.47661,7109.902749
0.2,193,8527089.608,3757325.166,989026.074,121655.62,2408952.216,3791057.115,180333.128,106801.4518,37684.951,5595.10607,109255.5126,100163.5512,47.28520878,35.18046902,26.24458962,21.74321961,22.04879332,37.84866919,141.3299082,95.24941159,45.25421528,36.59227509,38.0192967,106.8159483,141.048648,95.07341126,45.2041725,36.55357059,37.9772544,106.6201517,12090.99092,7904.050388,4375.817627,665.6292014,12686.28949,7111.333188
0.200414293,193.1,8531507.789,3759271.966,989538.5228,121718.654,2410200.378,3793021.393,180364.3895,106821.8908,37696.27478,5596.828674,109288.3423,100181.9406,47.30150898,35.19196243,26.25030002,21.74778988,22.05359078,37.86132881,141.3778294,95.27997529,45.26405932,36.59995738,38.02756694,106.8497949,141.0964878,95.1039275,45.2140082,36.56124676,37.98551764,106.6539482,12093.15401,7905.608243,4377.132496,665.8342633,12690.10153,7112.763203
0.200310559,193.2,8535925.97,3761218.767,990050.9715,121781.688,2411448.54,3794985.671,180395.6404,106842.3232,37707.5961,5598.550916,109321.1648,100200.3241,47.31780631,35.2034536,26.25600871,21.75235875,22.05838681,37.87398598,141.4257417,95.31053282,45.2739004,36.60763731,38.03583471,106.8836342,141.1443189,95.13443758,45.22384094,36.56892056,37.99377839,106.6877376,12095.31639,7907.165612,4378.44708,666.0392822,12693.91275,7114.192796
0.200206932,193.3,8540344.151,3763165.567,990563.4203,121844.722,2412696.701,3796949.95,180426.8807,106862.7491,37718.91495,5600.272797,109353.9802,100218.7019,47.33410077,35.21494254,26.26171568,21.75692621,22.06318139,37.88664071,141.4736454,95.34108418,45.28373853,36.61531487,38.04409999,106.9174663,141.1921412,95.1649415,45.23367074,36.576592,38.00203667,106.7215197,12097.47806,7908.722495,4379.761377,666.2442581,12697.72314,7115.621966
0.200103413,193.4,8544762.332,3765112.368,991075.869,121907.756,2413944.863,3798914.228,180458.1104,106883.1684,37730.23135,5601.994318,109386.7885,100237.0738,47.35039237,35.22642924,26.26742094,21.76149226,22.06797453,37.899293,141.5215402,95.37162937,45.29357371,36.62299006,38.05236279,106.9512911,141.2399547,95.19543925,45.24349758,36.58426107,38.01029247,106.7552946,12099.63902,7910.278891,4381.07539,666.4491911,12701.5327,7117.050713
0.2,193.5,8549180.514,3767059.169,991588.3178,121970.79,2415193.025,3800878.506,180489.3295,106903.5812,37741.54529,5603.715477,109419.5897,100255.4399,47.3666811,35.23791371,26.27312449,21.76605691,22.07276624,37.91194284,141.5694262,95.4021684,45.30340594,36.6306629,38.06062311,106.9851087,141.2877595,95.22593086,45.25332148,36.59192779,38.01854579,106.7890623,12101.79926,7911.834801,4382.389117,666.6540812,12705.34143,7118.479038
0.199896694,193.6,8553598.695,3769005.969,992100.7665,122033.824,2416441.187,3802842.784,180520.5381,106923.9874,37752.85677,5605.436276,109452.3837,100273.8002,47.38296697,35.24939595,26.27882633,21.77062016,22.07755651,37.92459025,141.6173035,95.43270127,45.31323523,36.63833338,38.06888096,107.0189191,141.3355555,95.25641631,45.26314244,36.59959215,38.02679665,106.8228227,12103.95879,7913.390227,4383.702558,666.8589284,12709.14934,7119.906941
0.199793495,193.7,8558016.876,3770952.77,992613.2152,122096.858,2417689.348,3804807.063,180551.7361,106944.3871,37764.1658,5607.156714,109485.1707,100292.1547,47.39924998,35.26087596,26.28452646,21.77518201,22.08234534,37.93723523,141.665172,95.46322798,45.32306157,36.64600149,38.07713634,107.0527222,141.3833427,95.28689562,45.27296045,36.60725415,38.03504503,106.8565759,12106.11761,7914.945167,4385.015715,667.0637328,12712.95642,7121.334423
0.199690402,193.8,8562435.057,3772899.571,993125.664,122159.892,2418937.51,3806771.341,180582.9236,106964.7803,37775.47238,5608.876793,109517.9505,100310.5034,47.41553014,35.27235374,26.29022488,21.77974245,22.08713274,37.94987776,141.7130318,95.49374855,45.33288497,36.65366726,38.08538924,107.0865181,141.4311212,95.31736879,45.28277552,36.6149138,38.04329094,106.8903219,12108.27572,7916.499623,4386.328587,667.2684943,12716.76267,7122.761484
0.199587416,193.9,8566853.238,3774846.371,993638.1127,122222.926,2420185.672,3808735.619,180614.1006,106985.167,37786.77651,5610.596511,109550.7232,100328.8463,47.43180743,35.2838293,26.2959216,21.7843015,22.09191871,37.96251787,141.7608828,95.52426297,45.34270543,36.66133067,38.09363968,107.1203068,141.478891,95.34783582,45.29258766,36.6225711,38.05153438,106.9240608,12110.43312,7918.053596,4387.641175,667.4732131,12720.5681,7124.188125
0.2,194,8571271.419,3776793.172,994150.5615,122285.96,2421433.834,3810699.898,180645.267,107005.5472,37798.07819,5612.315871,109583.4888,100347.1834,47.44808187,35.29530263,26.30161662,21.78885915,22.09670325,37.97515554,141.8087251,95.55477125,45.35252296,36.66899173,38.10188765,107.1540883,141.5266521,95.37829672,45.30239686,36.63022604,38.05977536,106.9577924,12112.58981,7919.607084,4388.953479,667.6778891,12724.37271,7125.614344
0.200412159,194.1,8575689.601,3778739.972,994663.0102,122348.994,2422681.996,3812664.176,180676.4229,107025.9209,37809.37742,5614.034871,109616.2474,100365.5147,47.46435346,35.30677374,26.30730993,21.7934154,22.10148636,37.98779079,141.8565586,95.5852734,45.36233755,36.67665044,38.11013315,107.1878626,141.5744044,95.40875149,45.31220313,36.63787864,38.06801387,106.9915168,12114.74579,7921.160089,4390.265498,667.8825224,12728.17649,7127.040144
0.20030896,194.2,8580107.782,3780686.773,995175.459,122412.028,2423930.157,3814628.454,180707.5683,107046.288,37820.67421,5615.753512,109648.9988,100383.8403,47.4806222,35.31824263,26.31300154,21.79797025,22.10626804,38.0004236,141.9043834,95.61576941,45.37214921,36.6843068,38.1183762,107.2216297,141.622148,95.43920014,45.32200647,36.64552889,38.07624992,107.025234,12116.90107,7922.712612,4391.577233,668.0871129,12731.97945,7128.465524
0.200205867,194.3,8584525.963,3782633.574,995687.9077,122475.062,2425178.319,3816592.732,180738.7033,107066.6487,37831.96856,5617.471794,109681.7432,100402.1601,47.49688809,35.3297093,26.31869146,21.80252371,22.11104829,38.01305399,141.9521994,95.6462593,45.38195794,36.69196081,38.12661678,107.2553896,141.6698829,95.46964267,45.33180688,36.6531768,38.08448351,107.058944,12119.05564,7924.264652,4392.888685,668.2916609,12735.78159,7129.890485
0.200102881,194.4,8588944.144,3784580.374,996200.3564,122538.096,2426426.481,3818557.011,180769.8277,107087.0029,37843.26046,5619.189718,109714.4804,100420.4741,47.51315114,35.34117375,26.32437967,21.80707578,22.11582711,38.02568195,142.0000068,95.67674306,45.39176374,36.69961249,38.1348549,107.2891423,141.717609,95.50007908,45.34160437,36.66082236,38.09271465,107.0926469,12121.2095,7925.81621,4394.199854,668.4961662,12739.5829,7131.315027
0.2,194.5,8593362.325,3786527.175,996712.8052,122601.13,2427674.643,3820521.289,180800.9416,107107.3505,37854.54993,5620.907284,109747.2106,100438.7824,47.52941133,35.35263598,26.33006619,21.81162645,22.12060451,38.0383075,142.0478054,95.70722071,45.40156662,36.70726182,38.14309057,107.3228878,141.7653265,95.53050938,45.35139894,36.66846559,38.10094333,107.1263426,12123.36265,7927.367286,4395.510739,668.7006289,12743.38339,7132.73915
0.199897225,194.6,8597780.506,3788473.975,997225.2539,122664.164,2428922.804,3822485.567,180832.0451,107127.6918,37865.83696,5622.624492,109779.9338,100457.0849,47.54566869,35.364096,26.33575101,21.81617573,22.12538048,38.05093061,142.0955953,95.73769224,45.41136658,36.71490881,38.15132378,107.3566261,141.8130353,95.56093358,45.36119058,36.67610647,38.10916956,107.1600311,12125.5151,7928.917882,4396.821341,668.905049,12747.18307,7134.162855
0.199794556,194.7,8602198.687,3790420.776,997737.7027,122727.198,2430170.966,3824449.846,180863.1381,107148.0265,37877.12155,5624.341342,109812.6499,100475.3817,47.56192321,35.3755538,26.34143414,21.82072362,22.13015503,38.06355131,142.1433765,95.76815766,45.42116362,36.72255346,38.15955453,107.3903573,141.8607354,95.59135168,45.37097931,36.68374502,38.11739333,107.1937125,12127.66685,7930.467996,4398.13166,669.1094266,12750.98192,7135.586142
0.199691992,194.8,8606616.869,3792367.577,998250.1514,122790.232,2431419.128,3826414.124,180894.2207,107168.3548,37888.40371,5626.057835,109845.3589,100493.6727,47.57817488,35.3870094,26.34711558,21.82527013,22.13492816,38.0761696,142.1911491,95.79861697,45.43095774,36.73019578,38.16778284,107.4240813,141.9084268,95.62176368,45.38076512,36.69138124,38.12561466,107.2273866,12129.81789,7932.01763,4399.441697,669.3137617,12754.77995,7137.009012
0.199589533,194.9,8611035.05,3794314.377,998762.6002,122853.266,2432667.29,3828378.402,180925.2928,107188.6766,37899.68343,5627.773971,109878.0609,100511.9579,47.59442372,35.39846278,26.35279532,21.82981524,22.13969987,38.08878546,142.2389129,95.82907018,45.44074894,36.73783576,38.1760087,107.4577981,141.9561095,95.65216958,45.39054801,36.69901512,38.13383354,107.2610537,12131.96822,7933.566784,4400.751451,669.5180544,12758.57717,7138.431464
0.2,195,8615453.231,3796261.178,999275.0489,122916.3,2433915.452,3830342.681,180956.3545,107208.9919,37910.96073,5629.48975,109910.7558,100530.2375,47.61066973,35.40991395,26.35847337,21.83435897,22.14447016,38.10139891,142.286668,95.8595173,45.45053723,36.74547341,38.18423211,107.4915078,142.0037836,95.6825694,45.400328,36.70664667,38.14204997,107.2947136,12134.11786,7935.115459,4402.060923,669.7223045,12762.37357,7139.853499
0.200410046,195.1,8619871.412,3798207.978,999787.4976,122979.334,2435163.613,3832306.959,180987.4058,107229.3008,37922.23559,5631.205172,109943.4437,100548.5113,47.6269129,35.42136291,26.36414974,21.83890131,22.14923903,38.11400995,142.3344145,95.88995832,45.46032262,36.75310873,38.19245308,107.5252103,142.051449,95.71296313,45.41010508,36.71427589,38.15026396,107.3283663,12136.26679,7936.663654,4403.370113,669.9265123,12766.16915,7141.275118
0.200307377,195.2,8624289.593,3800154.779,1000299.946,123042.368,2436411.775,3834271.237,181018.4466,107249.6032,37933.50803,5632.920238,109976.1245,100566.7793,47.64315324,35.43280967,26.36982442,21.84344227,22.15400648,38.12661857,142.3821523,95.92039325,45.47010509,36.76074172,38.2006716,107.5589056,142.0991057,95.74335078,45.41987925,36.72190279,38.15847551,107.3620119,12138.41502,7938.21137,4404.679021,670.1306777,12769.96391,7142.69632
0.200204813,195.3,8628707.774,3802101.58,1000812.395,123105.402,2437659.937,3836235.515,181049.4771,107269.8992,37944.77805,5634.634947,110008.7983,100585.0417,47.65939075,35.44425423,26.37549741,21.84798184,22.15877251,38.13922479,142.4298814,95.9508221,45.47988466,36.76837239,38.20888768,107.5925939,142.1467538,95.77373235,45.42965052,36.72952736,38.16668461,107.3956504,12140.56255,7939.758608,4405.987648,670.3348007,12773.75785,7144.117107
0.200102354,195.4,8633125.955,3804048.38,1001324.844,123168.436,2438908.099,3838199.794,181080.4971,107290.1888,37956.04564,5636.349301,110041.4651,100603.2983,47.67562544,35.45569658,26.38116872,21.85252003,22.16353713,38.15182859,142.4776019,95.98124487,45.48966133,36.77600073,38.21710132,107.6262749,142.1943932,95.80410786,45.43941889,36.7371496,38.17489128,107.4292817,12142.70937,7941.305368,4407.295993,670.5388814,12777.55098,7145.537478
0.2,195.5,8637544.137,3805995.181,1001837.293,123231.47,2440156.26,3840164.072,181111.5068,107310.4719,37967.31081,5638.063299,110074.1249,100621.5492,47.6918573,35.46713673,26.38683834,21.85705684,22.16830034,38.16442999,142.5253137,96.01166156,45.49943509,36.78362675,38.22531253,107.6599489,142.242024,95.83447729,45.44918436,36.74476953,38.18309552,107.4629059,12144.8555,7942.851651,4408.604057,670.7429198,12781.3433,7146.957434
0.199897751,195.6,8641962.318,3807941.981,1002349.741,123294.504,2441404.422,3842128.35,181142.5061,107330.7487,37978.57356,5639.776942,110106.7777,100639.7945,47.70808633,35.47857468,26.39250629,21.86159227,22.17306213,38.17702899,142.5730168,96.04207218,45.50920596,36.79125045,38.2335213,107.6936157,142.2896461,95.86484066,45.45894693,36.75238713,38.19129732,107.496523,12147.00093,7944.397456,4409.91184,670.9469159,12785.1348,7148.376975
0.199795606,195.7,8646380.499,3809888.782,1002862.19,123357.538,2442652.584,3844092.629,181173.495,107351.0189,37989.83389,5641.49023,110139.4234,100658.034,47.72431255,35.49001043,26.39817255,21.86612632,22.17782251,38.18962558,142.6207114,96.07247673,45.51897393,36.79887183,38.24172764,107.7272754,142.3372597,95.89519798,45.4687066,36.76000242,38.19949669,107.530133,12149.14566,7945.942784,4411.219342,671.1508699,12788.92549,7149.796101
0.199693565,195.8,8650798.68,3811835.583,1003374.639,123420.572,2443900.746,3846056.907,181204.4735,107371.2828,38001.0918,5643.203163,110172.0621,100676.2678,47.74053594,35.50144399,26.40383713,21.87065899,22.18258148,38.20221977,142.6683972,96.10287522,45.52873901,36.80649089,38.24993155,107.760928,142.3848646,95.92554923,45.47846339,36.76761539,38.20769363,107.5637359,12151.28969,7947.487636,4412.526564,671.3547816,12792.71536,7151.214814
